drug1,drug2,cell,label,combo
CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,ACH-000971,-6.42220896348692,"('CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O', 'CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl')"
CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,ACH-001061,10.00027002256577,"('CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O', 'CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl')"
CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,ACH-001374,7.013726812480423,"('CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O', 'CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl')"
CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,ACH-001418,-2.77807872190268,"('CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O', 'CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl')"
CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,ACH-002179,9.6694584037747,"('CC(C)(C1=NC(=CC=C1)N2C3=NC(=NC=C3C(=O)N2CC=C)NC4=CC=C(C=C4)N5CCN(CC5)C)O', 'CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000028,2.819394895700469,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000035,-7.801654250739365,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000097,-11.278576078814236,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000115,-6.746776813356398,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000147,-5.767483197795664,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000219,-9.117979255399336,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000291,-20.568796197791603,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000311,-2.1663636233396986,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000322,-16.8376047518594,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000348,-18.475343521276027,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000395,-17.885093075065324,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000421,-14.702621696905656,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000425,-22.1005235580506,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000463,-24.63946191393648,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000552,-18.0407975286979,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000573,-5.484987254414592,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000657,8.723610676668995,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000665,-14.5578112183496,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000713,-4.728428855166292,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000757,-9.786577425430334,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000788,-3.703696955694165,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000810,-15.54378192396905,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000811,-12.18877615535985,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000900,-15.0404812332899,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000906,-26.577814507969325,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000943,-9.988569699682978,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000950,-29.59022433719865,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-000971,1.32444187207928,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-001061,-16.79608109635425,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-001374,-25.66137407481065,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-001418,-8.607109665243385,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],ACH-002179,1.1114057977796694,"('C1CCC(C(C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2]', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000028,-3.5082703292369297,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000035,-1.3347658029663705,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000097,-32.015772331731895,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000115,-33.8970129928188,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000147,-0.6751703973714077,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000219,-29.697909920876327,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000291,-28.226274127141306,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000311,-1.57274156267743,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000322,-32.9983522338905,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000348,-22.8063171409898,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000395,-20.7850709510627,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000421,-35.1927861263308,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000425,-41.83379795575711,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000463,-62.4741329449618,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000552,-23.1064814956561,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000573,7.72605145750167,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000657,1.4890110382927997,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000665,-49.643221276558805,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000713,-34.2239652703843,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000757,3.2991436938439103,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000788,-19.241883844659405,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000810,-40.37238639810285,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000811,-25.6997736869919,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000900,-39.383018895293006,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000906,-42.54180436970863,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000943,-20.0995360296506,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5,ACH-000950,-14.2410000124628,"('CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CC6=CC=CC=C6N=C5', 'CC1(CCCN1)C2=NC3=C(C=CC=C3N2)C(=O)N')"
